place_id,name,il,district,address,website,rating,review_count,detected,server_header,x_powered_by,status_code,error,first_seen,last_seen,is_new
ChIJiapN4cHZfEARnkcOeQWt-Ds,Diş Hekimi Arif Şahin,Ordu,Aybastı,"Gölköy caddesi, Esenli, Hacıeminoğlu Sk. No:6, 52500 Aybastı/Ordu, Türkiye",,4.9,78,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ0V54IoH-xioRHirUL8PFhZ0,Dent 52 Diş Polikliniği | Fatsa,Ordu,Fatsa,"Sakarya, Sakarya Cd. N0:111/B, 52400 Fatsa/Ordu, Türkiye",https://www.dent52.com.tr/,5,85,,,,,"HTTPSConnectionPool(host='www.dent52.com.tr', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='www.dent52.com.tr', port=443) at 0x7f87a8a34a90>, 'Connection to www.dent52.com.tr timed out. (connect timeout=10)'))",2026-07-03,2026-07-03,False
ChIJqb424EzFYkARDrehHzgn__c,Diş Hekimi Akif Karabulut,Ordu,Fatsa,"Mustafakemalpaşa, Eski Hal Sk., 52400 Fatsa/Ordu, Türkiye",http://www.akifkarabulut.com/,4.8,36,"React, WordPress",LiteSpeed,PHP/7.4.33,200,,2026-07-03,2026-07-03,False
ChIJGUgR2CbFYkARx-MjfYPfYa0,Diş Hekimi Furkan Akıllıer,Ordu,Fatsa,"Yapı Kredi Üstü, Dumlupınar, Reşadiye Cd. No:63/1, 52400 Fatsa/Ordu, Türkiye",,5,4,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJEwFqG7fFYkAR-BUYtzaX5TU,Diş Hekimi Mehmet akif hayta,Ordu,Fatsa,"Mustafa Kemalpaşa m. Sakarya cad no32 kırmızı market karşısı Beko’nun üstü, Mustafakemalpaşa, 52400 Fatsa/Ordu, Türkiye",,3.3,7,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJv_2Sxv_FYkARrdXTHBwf6RM,Dr.Ebru çalışkan hayta,Ordu,Fatsa,"Mustafa Kemal paşa mah. Sakarya cad .no:32 Beko üstü 4.kat, Mustafakemalpaşa, 52400 Fatsa/Ordu, Türkiye",,5,5,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJaf-5dSfFYkARf443N4Q1O4I,Dt. Rumeysa Kır,Ordu,Fatsa,"Mustafakemalpaşa, Ata Cd. No:37, 52400 Fatsa/Ordu, Türkiye",https://www.instagram.com/dt.rumeysakir/,5,14,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-03,False
ChIJaWdx2LDFYkARkyMKjJT_5_w,Dt.ümit halim DEMİREL,Ordu,Fatsa,"Dumlupınar Mah. A. Cevat GÜVENKAYA Cad. No:31/A (Orta Büyük Camii Karşısı, Dumlupınar, 52410 Fatsa/Ordu, Türkiye",,2.6,5,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJvx9EBvjFYkARX1h45X9Tzdo,Fatsa Dent Ağız ve Diş Sağlığı Polikliniği,Ordu,Fatsa,"Mustafa kemal paşa mah. Toprak sok. No:7F, Belediye Binası, Mustafakemalpaşa, 52400 Fatsa/Ordu, Türkiye",https://www.fatsadent.com/,4.8,48,ASP.NET,Microsoft-IIS/10.0,ASP.NET,200,,2026-07-03,2026-07-03,False
ChIJg8sYmzXEYkARmz_FN-D-Ic8,Fatsa State Hospital,Ordu,Fatsa,"Evkaf, Hastane Yolu No:5, 52400 Fatsa/Ordu, Türkiye",http://fatsadh.saglik.gov.tr/,3.2,170,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJrdXaryTFYkARo8LnYzRgST8,Medisam Plaza Fatsa,Ordu,Fatsa,"Mustafakemalpaşa, Kuyu Sk. No:10, 52400 Fatsa/Ordu, Türkiye",https://medisamlife.com.tr/hastanelerimiz/medisam-fatsa,5,1,Laravel,LiteSpeed,,200,,2026-07-03,2026-07-03,False
ChIJVVYW06AhY0ARgLNf5w8r_ac,"Op.Dr. Erkan Aksoy - Ordu Obezite Cerrahisi, Tüp Mide, Mini Gastrik Bypass, Şeker Ameliyatı",Ordu,Fatsa,"Özel Medi-Tech Hastanesi, Evkaf, Kumru Korgan Asfaltı Cad. No:34, 52400, 52100 Fatsa/Ordu, Türkiye",https://www.opdrerkanaksoy.com/tr,5,277,ASP.NET,Microsoft-IIS/10.0,ASP.NET,200,,2026-07-03,2026-07-03,False
ChIJ855yQpPFYkARcPpOhlaJ7i8,Ordent Ağız ve Diş Sağlığı,Ordu,Fatsa,"Dumlupınar, Ahmet Cevat Guvenkaya Cd 31a, 52400 Fatsa/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJoU6jvM3FYkAROWQ5haIps9I,"Special Eurasian Medi-Tech Hospital Fatsa, Ordu, TR",Ordu,Fatsa,"Evkaf, Kumru Korgan Asfaltı Cad. No:34, 52400 Fatsa/Ordu, Türkiye",http://www.medi-tech.com.tr/,3.5,188,Bilinmiyor / özel kod,cloudflare,,403,,2026-07-03,2026-07-03,False
ChIJSY8JAdDFYkAR85cOj8x0M8U,Özel Fatsa Ağız ve Diş Sağlığı Polikliniği,Ordu,Fatsa,"Sakarya, İnönü Cd. No:57 Kat:1, Daire:4, 52400 Fatsa/Ordu, Türkiye",,5,180,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJqY3K35_HYkARU2hgAKGmn9g,Özel L-dent ağız ve diş sağlığı merkezi,Ordu,Fatsa,"Dolunay, Dolunay, Sahil cad, Dolunay, Dolunay Sk. no:234, 52400 Fatsa/Ordu, Türkiye",,4.5,39,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJg8sYmzXEYkARldCjyXqDkJ0,Şifa Tıp Merkezi,Ordu,Fatsa,"Sakarya, Nihat Kutsal Sk. No:3 D:3, 52400 Fatsa/Ordu, Türkiye",,2.6,18,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ2QJ8bcfRfEARGT1v-WfiFI0,Dentagross,Ordu,Gölköy,"Gölköy, 52600 Gölköy/Ordu, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJP6mn8WrGfEARwu34loXFP6k,Golkoy Devlet Hospital,Ordu,Gölköy,"Kuşluvan, Mustafa Kemal Paşa Cd No:225, 52600 Gölköy/Ordu, Türkiye",https://golkoydh.saglik.gov.tr/,3.8,177,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJ5W1x8sbRfEARYtBG31-2WnU,Golkoy Toplum Sagligi Merkezi,Ordu,Gölköy,"Gölköy, Aybastı Cd., 52600 Gölköy/Ordu, Türkiye",https://orduism.saglik.gov.tr/TR-197404/golkoy.html,3,1,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJcUD788bRfEARx14nSj2oxng,Gölköy Merkez Aile Sağlığı Merkezi,Ordu,Gölköy,"Gölköy, Aybastı Cd. No:49/1, 52600 Gölköy/Ordu, Türkiye",http://golkoymerkezasm.com.tr/,5,1,Bilinmiyor / özel kod,nginx,,403,,2026-07-03,2026-07-03,False
ChIJjWOlu8bRfEARe-2-kMJeEzQ,Saglik Ocagi,Ordu,Gölköy,"Gölköy, İsmet Paşa Cd. No:37, 52600 Gölköy/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJaYvrvyAfY0ARJ_l7-1aeiIE,Diş hekimi Lütfi Taha KEKÜLLÜOĞLU,Ordu,Gülyalı,"Turnasuyu Mahallesi, 1447 Sokak, No: 7F Gülyalı, Turnasuyu, 52010 Gülyalı/Ordu, Türkiye",,5,6,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJgzm0cwEZY0AR5AjpZ6j0AAM,Ordu üniversitesi Diş Hekimliği Fakülte Hastanesi,Ordu,Gülyalı,"Cumhuriyet, 252. Sk., 52010 Gülyalı/Ordu, Türkiye",,3.3,4,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ-Um3WNDUfEARzn6DUOh0TyM,Gürgentepe Devlet Hastanesi,Ordu,Gürgentepe,"Döşek, Hastane Sok, 52610 Gürgentepe/Ordu, Türkiye",http://gurgentepedh.saglik.gov.tr/,4.1,56,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJRXKweNrUfEARiW-8ob0TptU,Gürgentepe Merkez Aile Sağlık Mer.,Ordu,Gürgentepe,"Akmescit, Hamdi Yılmaz Cd., 52610 Gürgentepe/Ordu, Türkiye",http://www.gurgentepeasm.com/aile-sagligi-elemanlarimiz.html,5,1,,,,,"HTTPConnectionPool(host='www.gurgentepeasm.com', port=80): Max retries exceeded with url: /aile-sagligi-elemanlarimiz.html (Caused by NameResolutionError(""HTTPConnection(host='www.gurgentepeasm.com', port=80): Failed to resolve 'www.gurgentepeasm.com' ([Errno -2] Name or service not known)""))",2026-07-03,2026-07-03,False
ChIJ-UFjBgDVfEARq-6n4eJnMsM,Gürgentepe Toplum Sağlığı Merkezi,Ordu,Gürgentepe,"Akmescit, Hamdi Yılmaz Cd., 52610 Gürgentepe/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJx12bo0YlY0AR4ID3N8JNvoU,Kabadüz Merkez Aile Sağlık Mer.,Ordu,Kabadüz,"Kabadüz, Sağlık Cd., 52020 Kabadüz/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJT6aMND8lY0ARilX6dnvKTKY,Kabadüz Çok Programlı Anadolu Lisesi,Ordu,Kabadüz,"Kabadüz, Cumhuriyet Cd., 52020 Kabadüz/Ordu, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJudP8Nz8lY0ARGNRsNZc_nV0,Saglik Ocagi,Ordu,Kabadüz (Karadüz),"Kabadüz, Sağlık Cad., 52020 Kabadüz (Karadüz)/Ordu, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJfTvQpzjnYkARR7rBLge-22I,Perşembe Merkez Aile Sağlık Mrk.,Ordu,Kacalı Mh. Fevzi Çakmak Cd. Pk:52750 Perşembe,"Kacalı Mh. Fevzi Çakmak Cd. Pk:52750 Perşembe/ordu, Kacalı, 52750 Perşembe/Ordu, Türkiye",,4.7,3,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJwVrpEAAtfUARI361iLbCRbA,KINIK GRUP İNŞAAT İÇ VE DIŞ TİC.LTD.ŞTİ.,Ordu,Korgan,"Tepe, Niksar Korgan Yolu No:131, 52700 Korgan/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJeR7Vo8YtfUARmdPdpOVZwpo,KORGAN DEVLET HASTANESİ,Ordu,Korgan,"Tepe, 52700 Korgan/Ordu, Türkiye",http://korgandh.saglik.gov.tr/,3.5,33,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJK4b9YQAtfUARtRU0IZyjhME,KORGAN MERKEZ AİLE SAĞLIĞI MERKEZİ,Ordu,Korgan,"Tepe, R8CX+XJ, 52700 Korgan/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJZwYPJwAtfUARBLZoBkSQWTI,KORGAN MERKEZ AİLE SAĞLIĞI MERKEZİ,Ordu,Korgan,"Tepe, R8CX+XJ, 52700 Korgan/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJjecu6NMtfUARDDDoL7qsJTs,Korgan Merkez Cami,Ordu,Korgan,"Dip, 52700 Korgan/Ordu, Türkiye",,4.6,71,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJcSuko5EzfUARTOoNzCqdP2A,Diş Hekimi Furkan Atalar,Ordu,Kumru,"Samur, Emniyet Cd. No:11 Kat :1, 52800 Kumru/Ordu, Türkiye",,5,24,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ2wHyQY0zfUARPXRTtNdpMfE,Diş hekimi Celal Doğan Güneş,Ordu,Kumru,"Demircili, Atatürk Cd. 50/1, 52800 Kumru/Ordu, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJOTuFWIMzfUAR_ZHCIa_Lp1Q,Kumru Devlet Hastanesi,Ordu,Kumru,"Demircili, A.Cemal Zorlu Cad, 52800 Kumru/Ordu, Türkiye",http://kumrudh.saglik.gov.tr/,4.4,39,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJh4of1KQzfUAR4fOCH4lKrq0,Kumru Merkez Doğu Aile Sağlık Merkezi,Ordu,Kumru,"Demircili, Şht. Ast. Yüksel Batır Sk., 52800 Kumru/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJJ9xRdgAzfUAR3pM3xpnG1X0,Kumru Toplum Sağlığı Merkezi,Ordu,Kumru,"Demircili, Mehmet Sarıcan Cd. No:40, 52800 Kumru/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJMw7DDbwzfUARfPcfnnfNWzc,Ordu Kumru Doğu Aile Sağlığı Merkezi,Ordu,Kumru,"Samur, Özdener Sk No:17/A, 52800 Kumru/Ordu, Türkiye",http://ordukumrudoguasm.com/,,,,,,,"HTTPConnectionPool(host='ordukumrudoguasm.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='ordukumrudoguasm.com', port=80): Failed to resolve 'ordukumrudoguasm.com' ([Errno -2] Name or service not known)""))",2026-07-03,2026-07-03,False
ChIJy_7GhKMhY0ARK9ljeP_RpQ8,Mesudiye Eczanesi,Ordu,Mesudiye,"Merkez, Cumhuriyet Meydanı No:35, 52900 Mesudiye/Ordu, Türkiye",,5,5,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJf6k2d0y8fEARTilOLA4zQiQ,Mesudiye İlçe Hastanesi,Ordu,Mesudiye,"Merkez, 52900 Mesudiye/Ordu, Türkiye",,1.8,5,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJZUXRkmchY0AR0iwPOBxCmYA,Gamze Balakar Dental Clinic,Ordu,Ordu Merkez,"Düz, Osman Paşa Cd. No:4 Kat:3, 52100 Ordu Merkez/Ordu, Türkiye",,5,31,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJL4rl1EkgY0AR7Mw04Nv02Nw,Ordu ve Altınordu Özel Ağız Ve Diş Sağlığı Polikliniği,Ordu,Ordu Merkez,"Şarkiye, Fevzi Çakmak Cd. 23/A, 52100 Ordu Merkez/Ordu, Türkiye",https://www.ozelordudis.com/index,5,1,Bilinmiyor / özel kod,LiteSpeed,PleskLin,200,,2026-07-03,2026-07-03,False
ChIJ-5Mq0kkgY0ARN4irTLZWMJs,Özel Ordu Diş Polikliniği,Ordu,Ordu Merkez,"Şarkiye, Fevzi Çakmak Cd. No:23/A, 52100 Ordu Merkez/Ordu, Türkiye",https://ozelordudis.com/,4.4,64,Bilinmiyor / özel kod,LiteSpeed,PleskLin,200,,2026-07-03,2026-07-03,False
ChIJSUCMvD_nYkARd1GcwucMC0g,Persembe Aile Sagligi Merkezi,Ordu,Perşembe,"Kozağzı, Zafer Cd. No:19, 52750 Perşembe/Ordu, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ9awk-dznYkARcCpYjDAOfTU,Perşembe ilçe Devlet Hastanesi,Ordu,Perşembe,"Kacalı Mh, Kacalı, Fevzi Çakmak Cd. Pk:52750, 52750 Perşembe/Ordu, Türkiye",,3.6,23,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJF_1HkM8tfUAR-30QSEuExxs,Korgan Toplum Sağlığı Merkezi,Ordu,Tepe Mh. Fatsa Korgan Yolu Pk:52700 Korgan,"Tepe Mh. Fatsa Korgan Yolu Pk:52700 Korgan/ordu, Dip, 52700 Korgan/Ordu, Türkiye",http://www.korgan.gov.tr/saglik-grup-baskanligi,5,1,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJF0t5u-LTYkARUTQnpBxpTew,Merkez Toplum Sagligi Merkezi,Ordu,Çamaş,"Taşoluk, 52430 Çamaş/Ordu, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ9dFw1GbRYkARM-0sZEx1LEc,Çamaş Merkez Aile Sağlık Mer.,Ordu,Çamaş,"Örmeli, Osman Uygun Cd., 52430 Çamaş/Ordu, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ-SriuhvTYkAR0AvHFPe_JXY,Sehit Jandarma Er Sukru Gelir Toplum Sagligi Merkezi,Ordu,Çatalpınar,"Merkez, İstiklal Cad, 52420 Çatalpınar/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJAcKolBzTYkAR9_piZGjjDfQ,Çatalpınar Merkez Aile Sağlığı Mrk.,Ordu,Çatalpınar,"Pk:52420, Güney, 52400 Çatalpınar/Ordu, Türkiye",http://www.catalpinarmerkezasm.com.tr/,3.8,4,,,,,"HTTPConnectionPool(host='www.catalpinarmerkezasm.com.tr', port=80): Read timed out.",2026-07-03,2026-07-03,False
ChIJZ0r2ZQWzYkARKP21J3IEzQg,Caybasi Toplum Sagligi Merkezi,Ordu,Çaybaşı,"Çınar, Atatürk Cd. No:2, 52310 Çaybaşı/Ordu, Türkiye",http://www.firmasec.com/firma/rmtkzr-caybasi-toplum-sagligi-merkezi/,2.6,5,Laravel,cloudflare,,200,,2026-07-03,2026-07-03,False
ChIJZRrQ9QWzYkARViUBTjZgj90,TEKSPARK DIŞ TİCARET TEKSTİL SANAYİ ANONİM ŞİRKETİ ÇAYBAŞI ŞUBE,Ordu,Çaybaşı,"Çınar, fatih cad 71/1, 52310 Çaybaşı/Ordu, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJCX7iHyDOyhQRz4uIjS0yJcM,Çaybaşı Veteriner Kliniği,Ordu,Çaybaşı,"Fatih Cad. NO 107, Çınar, 52310 Çaybaşı/İkizce/Çaybaşı/Ordu, Türkiye",,3.8,5,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJeeFssl27YkAR951cbEagsvE,Dent Ünye Ağız ve Diş Sağlığı Polikliniği,Ordu,Ünye,"Kaledere, Sağlık Ocağı Sk. belediye iş merkezi 1 nolu sağlık ocağı yanı No:12 kat1, 52300 Ünye/Ordu, Türkiye",,5,42,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJYXeVOAC7YkARueBv3642QHk,Diş Hekimi Büşra Kocaman Akkan,Ordu,Ünye,"Kaledere, Büyük Cami Cd. No:20/9, 52300 Ünye/Ordu, Türkiye",,5,26,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJOdgbub-7YkARFN3vnzyTOz4,Diş Hekimi HALİL İBRAHİM ÖZKAN,Ordu,Ünye,"Kaledere, Hükümet Cd. 38/2, 52300 Ünye/Ordu, Türkiye",,3.7,3,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ7TRJTRu7YkAR3R-7mvCQZrI,Diş Hekimi Kübra Fidan,Ordu,Ünye,"Kaledere, Hükümet Cd. No:62, 52300 Ünye/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJv_HkLXa7YkARSS_Y6BWgg8E,Diş Hekimi NEVİN YILDIRIM/Diş Hekimi ERTAN SARIKAYA,Ordu,Ünye,"Liseler, Belediye Cd. 80a, 52300 Ünye/Ordu, Türkiye",,5,4,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJAxGV6tC7YkARkoAFYx0-ZyM,Diş Hekimi Selçuk Soydan,Ordu,Ünye,"Kaledere, Sağlık Ocağı Sk. Belediye iş hanı kat:4 no:401, 52300 Ünye/Ordu, Türkiye",https://www.unyedis.com/,5,18,Bilinmiyor / özel kod,LiteSpeed,"PHP/5.6.40, PleskLin",200,,2026-07-03,2026-07-03,False
ChIJQ3oUGBy7YkARZV7WBqrxW_8,Dişhekimi Ibrahim Demir,Ordu,Ünye,"Kaledere, Belediye Cd., 52300 Ünye/Ordu, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJdW1th7-7YkARJtjSSsWyKFw,Dr. Mustafa Maral,Ordu,Ünye,"Kaledere, Belediye Cd. Tacülbatbey İş Hanı No:35, 52300 Ünye/Ordu, Türkiye",,4.4,7,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ_yuHjcC7YkARwjP0Lg2NjNU,Dr. Onur Ozdemir,Ordu,Ünye,"Kaledere, Hükümet Cd. No:83, 52300 Ünye/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ50o2mWO5YkARWDlL8SyhR24,Dr. Ugur Oral,Ordu,Ünye,"kaledere Mahallesi, Eski Hal Geçidi No:3 D:2, Kaledere, 52300 Ünye/Ordu, Türkiye",,4.1,13,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJp1I-ZaG7YkARlo6FXhferso,Dt.Şule Şöhret Dönmez,Ordu,Ünye,"Çamurlu, Saray Cd. No:2/2, 52300 Ünye/Ordu, Türkiye",,4.6,11,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ87sEnju7YkAR2naa-icordM,Esra Küçüker Susam Muayenehanesi,Ordu,Ünye,"Liseler, Hükümet Cd. No:103/101, 52330 Ünye/Ordu, Türkiye",https://www.doktortakvimi.com/esra-kucuker-susam/dis-hekimi/ordu,5,4,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-03,False
ChIJ8cz9Uv67YkARWbasYL8s6Fw,Karadeniz Ünye Ağız ve Diş Sağlığı Polikliniği,Ordu,Ünye,"Kaledere, Akkuş Niksar Cd. No: 40, 52300 Ünye/Ordu, Türkiye",https://karadenizdis.com/,4.8,39,Next.js,,Next.js,200,,2026-07-03,2026-07-03,False
ChIJ6eipcfu7YkARG26Km5TKFaM,Miladent Ünye Ağız ve Diş Sağlığı Polikliniği,Ordu,Ünye,"Kaledere, Cengiz Topel Cd. No:15/B, 52300 Ünye/Ordu, Türkiye",,5,28,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJNehMnCG5YkARapNPcqndmXM,Unye State Hospital,Ordu,Ünye,"Yüceler, Kayalar Sokak No:3, 52300 Ünye/Ordu, Türkiye",https://unyedh.saglik.gov.tr/,3.6,235,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJRZr-EJS7YkARq0CRxwRs4TM,Özel Nezih Dent Ağız ve Diş Sağlığı Polikliniği,Ordu,Ünye,"Kaledere, Akkuş Niksar Cd. No:52 D:F, 52000 Ünye/Ordu, Türkiye",https://www.nezihdent.com/,4.8,52,Bilinmiyor / özel kod,cloudflare,,403,,2026-07-03,2026-07-03,False
ChIJ1fyVhsC7YkARVGrpx_wzMVs,Özel Ünye Karayalman Ağız Ve Diş Sağlığı Polikliniği,Ordu,Ünye,"Kaledere, Hükümet Cd. No : 83, 52300 Ünye/Ordu, Türkiye",,3.1,44,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJwzC7upu7YkARgmA0etUKciY,Özel Ünye Çakırtepe Hastanesi,Ordu,Ünye,"Atatürk, Tepe Yolu Sk. No: 43, 52300 Ünye/Ordu, Türkiye",https://cakirtepehastanesi.com/,3.8,246,WordPress,LiteSpeed,PHP/8.3.31,200,,2026-07-03,2026-07-03,False
ChIJvebqjMC7YkARxA0HGuNlpEA,Özel İNCİ DİS KLİNİGİ,Ordu,Ünye,"A, Kaledere, Niksar Cd. 12. Sk. No:2, 52300 Ünye/Ordu, Türkiye",,1,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ4ZbmvgyyYkARY7Nxgno6cCE,Ikizce Toplum Sagligi Merkezi,Ordu,İkizce,"38 Hasan Kalyoncu Cad Merkez Mahallesi, Merkez, 52320 İkizce/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJXTAK-AyyYkARu1epqUf9ETQ,Karayalman Diş Sağlığı Polikliniği,Ordu,İkizce,"Merkez, Irmak Cd., 52320 İkizce/Ordu, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJgyt4YGKzYkARlGB8SOJNFLs,İKİZCE VETERİNER KLİNİĞİ,Ordu,İkizce,"Merkez, Irmak Cd., 52320 İkizce/Ordu, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJoW3MyESzYkARpRGA4Smw90A,İkizce Merkez Aile Sağlığı Merkezi,Ordu,İkizce,"Merkez, 52320 İkizce/Ordu, Türkiye",,5,4,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJnzBJ6rRPZkARnmXC2-eFHjU,Ardeşende Diş Hekimi | Diş Hekimi Murat Kağanoğlu,Rize,Ardeşen,"Akşemseddin caddesi belediye karşısı no:1 k:2, Merkez, 53400 Ardeşen/Rize, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJy2-XJYhPZkAR3Gic38I9YpQ,Diş Hekimi Murat Kağanoğlu,Rize,Ardeşen,"Merkez Mahallesi Elif caddesi, Yavuz Selim, Belediye karşısı no:1 k:2, 53400 Ardeşen/Rize, Türkiye",,4.1,9,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJGXyYuv1PZkAROtIwMEvtuww,Dt. Selma Parlak Ağız ve Diş Sağlığı Kliniği,Rize,Ardeşen,"Merkez Mh. Atatürk Cd. Necmettin Saruhan Apt. No:181 Kat:2 Fatih İlköğretim Karşısı, Merkez, 53400 Ardeşen/Rize, Türkiye",,4.3,6,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJr62VsS1PZkARb8dA8mF8sJA,ÖZEL VOLKAN YENİAY AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ,Rize,Ardeşen,"Yeni, Atatürk Cd. no:96/A, 53400 Ardeşen/Rize, Türkiye",http://www.volkanyeniay.com/,4.3,74,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-03,False
ChIJc4FfagBPZkARaFB8Ta8BE3U,Özel Kabaoğlu ve Ağız Diş Sağlığı Polikliği,Rize,Ardeşen,"Fatih Mahallesi 4, Fatih, 53400 Ardeşen/Rize, Türkiye",,5,4,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJq2c9S_J7ZkAREvG7Z0aTN_0,Başak İnşaat Emlak Otomotiv Gida Tekstil İç Ve Diş Ticaret Sanayi Limited Şirketi,Rize,Derepazarı,"Eriklimanı, Fevzi Çakmak Cd. No:1, 53900 Derepazarı/Rize, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJOfLYjAh8ZkARE6STyreIFk8,Recep Tayyip Erdoğan Üniversitesi Turgut Kıran Denizcilik Fakültesi,Rize,Derepazarı,"Tersane, Sadettin Kaynak Bulvarı No:93, 53900 Derepazarı/Rize, Türkiye",http://denizcilik.erdogan.edu.tr/,4.2,19,,,,,"HTTPConnectionPool(host='denizcilik.erdogan.edu.tr', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='denizcilik.erdogan.edu.tr', port=80) at 0x7f877fcc4e50>, 'Connection to denizcilik.erdogan.edu.tr timed out. (connect timeout=10)'))",2026-07-03,2026-07-03,False
ChIJawxReU2zZ0ARGj1SsNpYCUY,Diş Hekimi Cihan Kağanoğlu,Rize,Fındıklı,"Merkez, Menekşe Sk. No:3, 53700 Fındıklı/Rize, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ9ZttkK1MZkARueSaYKLisz4,Di̇ş Heki̇mi̇ Yunus Kambur,Rize,Fındıklı,"Sahil, Adnan Menderes Cd., 53700 Fındıklı/Rize, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
